ID,CODE,NAME,ALTNAME,ADDRESS,TEL1,MOBILE_NO,WEBSITE,EMAIL,FAX,OPEN_TIME,ADMIN_ID,PARENT_ID,BRANCH,LOCATE,REL_TYPE,X,Y
285050,119,Dermaesthetica Cosmetic Surgery and Skin Center,,"Camella Avenue, Camella Homes Classic IV, Brgy. Don Bosco, Paranaque City, Metro Manila",,,,,,,133915021,3268,,Greenhills Shopping Center,1,121.0504459,14.60127733
284827,140,Uniderm Beauty Care Haus,,"Camella Drive, Brgy. Putatan, Muntinlupa City, Metro Manila",,,,,,MON-THU 1000-2000; FRI-SAT 1000-2100; SUN 1000-2000,133915021,3268,,Greenhills Shopping Center,1,121.04975,14.60193
285012,137,Roman Dental Clinic,,"Camia Avenue, Brgy. 162, Caloocan City, Metro Manila",,,,,,MON-THU 1000-2000; FRI-SAT 1000-2100,133915021,3268,,Greenhills Shopping Center,1,121.0497702,14.60218837
287314,179,Greenhills Theater Mall,,"Camia Street, Brgy. Cembo, Makati City, Metro Manila",02-7224532,,,,,,133915021,3268,,Greenhills Shopping Center,1,121.0506225,14.6025759
38830,195,V Mall,,"Camia Street, Brgy. Guadalupe Viejo, Makati City, Metro Manila",,,,,,,133915021,3268,,Greenhills Shopping Center,1,121.049461,14.602317
287330,194,Shoppesville,,"Camia Street, Brgy. San Antonio, Paranaque City, Metro Manila",,,,,,,133915021,3268,,Greenhills Shopping Center,1,121.0509821,14.60207158
23251,404,Unimart,,"Camia Street, Brgy. Sucat, Muntinlupa City, Metro Manila",,,,,,,133915021,3309,,New Unimart Parking Area,1,121.0480099,14.60257552
284751,201,SM Appliance Center,,"Camia Street, Brgy. Ususan, Taguig City, Metro Manila",02-7250175,,www.smappliance.com,,,MON-THU 1000-2000; FRI-SAT 1000-2100; SUN 1000-2000,133915021,3268,V-Mall,Greenhills Shopping Center,1,121.0493634,14.60220351
284753,203,Giga Ventures,,"Camia, Marulas, 1440 Valenzuela City, Metro Manila",02-7389221,0915-5019593,,,02-7389022,1000-2100,133915021,3268,,Greenhills Shopping Center,1,121.04975,14.60193
284763,243,Toy Kingdom,,"Camp Bagong Diwa, Brgy. Lower Bicutan, Taguig City, Metro Manila",02-7261279,,www.toykingdom.ph,,,MON-THU 1000-2000; FRI-SAT 1000-2100; SUN 1000-2000,133915021,3268,,Greenhills Shopping Center,1,121.0499224,14.60194778
284794,217,XT Pro Computer Sales,,"Camp Sampaguita Road, Brgy. Poblacion, Muntinlupa City, Metro Manila",02-7213826,0922-8818614,,,02-7272723,MON-THU 1000-2000; FRI-SAT 1000-2100; SUN 1000-2000,133915021,3268,,Greenhills Shopping Center,1,121.0497553,14.60174905
284863,203,The Face Shop,,"Campos Rueda Building, 101 Exportbank Drive, Brgy. San Lorenzo, Makati City, Metro Manila",02-7243957,,www.facebook.com/ThefaceshopPhilippines,,,MON-THU 1000-2000; FRI-SAT 1000-2100; SUN 1000-2000,133915021,3268,Greenhills Shopping Center,Greenhills Shopping Center,1,121.04975,14.60193
284928,217,PC Gadgets & Mobile Hub,,"Campos Rueda Building, 101 Exportbank Drive, Brgy. San Lorenzo, Makati City, Metro Manila",02-7250941,,,,,MON-THU 1000-2000; FRI-SAT 1000-2100; SUN 1000-2000,133915021,3268,,Greenhills Shopping Center,1,121.0500491,14.60227824
285076,218,Marie-Jay General Merchandise,,"Campus Avenue, Brgy. Western Bicutan, Taguig City, Metro Manila",02-7228966,0917-5805484,,,02-6455685,MON-THU 1000-2000; FRI-SAT 1000-2100; SUN 1000-2000,133915021,3268,,Greenhills Shopping Center,1,121.050728,14.60202518
284838,257,Infonet Notebook Specialist,,"Campus Avenue, Brgy. Western Bicutan, Taguig City, Metro Manila",02-7255311,,www.infonetcomputercenter.com,,,MON-THU 1000-2200; FRI-SAT 1000-2100,133915021,3268,,Greenhills Shopping Center,1,121.0500804,14.60176134
284854,220,iStudio,,"Campus Avenue, Brgy. Western Bicutan, Taguig City, Metro Manila",02-7258641,,www.istudio.ph,,,MON-THU 1000-2000; FRI-SAT 1000-2100; SUN 1000-2000,133915021,3268,,Greenhills Shopping Center,1,121.0503043,14.60205103
285085,252,Ricky Reyes Salon,,"Campus Avenue, Brgy. Western Bicutan, Taguig City, Metro Manila",02-7254959,,www.rickyreyes.ph,,02-7235529,MON-THU 1000-2000; FRI-SAT 1000-2100; SUN 1000-2000,133915021,3268,,Greenhills Shopping Center,1,121.04975,14.60193
285022,48,HSBC-ATM,Hongkong and Shanghai Banking Corporation-ATM,"Campus Avenue, Brgy. Western Bicutan, Taguig City, Metro Manila",02-7051005,,www.hsbc.com.ph,,02-7261169,,133915021,3268,Greenhills,Greenhills Shopping Center,1,121.0507214,14.60158702
285449,44,Kimpura Japanese Restaurant,,"Camus, San Agustin, 1470 Malabon City, Metro Manila",02-7210581,,www.kimpura.com.ph,,,,133915021,3268,V-Mall,Greenhills Shopping Center,1,121.04975,14.60193
286120,44,Bangus Restaurant,,"Canary Street, Brgy. Putatan, Muntinlupa City, Metro Manila",02-7228750,,,,,,133915021,3268,,Greenhills Shopping Center,1,121.04975,14.60193
285069,44,Kenny Rogers Roasters,,"Candia Street, Brgy. 855, Manila, Metro Manila",02-7216056,,www.kennys.com.ph,,,,133915021,3268,V-Mall,Greenhills Shopping Center,1,121.04975,14.60193
341915,210,Blade,,"Candia Street, Brgy. 855, Manila, Metro Manila",,,www.bladeasia.com,,,,45805015,32990,Sta. Lucia Grand Mall,Sta. Lucia East Grand Mall,1,121.10023,14.61821
32990,195,Sta. Lucia East Grand Mall,,"Candida Maria Street, Brgy. B. F. International Village, Paranaque City, Metro Manila",,,,,,,45805015,0,,,0,121.0998474,14.61806185
276556,247,Love Electronics Service Center,,"Canterbury Street, Hillsborough Alabang, Brgy. Cupang, Muntinlupa City, Metro Manila",02-6566692,,www.love-electronics.com,,,,45805020,0,Pasig,,0,121.1050124,14.58879196
276827,38,Baliwag Lechon Manok,,"Capernaum Street, Multinational Village, Brgy. Moonwalk, Paranaque City, Metro Manila",,,www.baliwaglechonmanok.com,,,,45805020,0,,,0,121.1048463,14.58876177
32992,194,Sta. Lucia East Shopping Center,,"Capinpin Avenue, Brgy. Camp Aguinaldo, Quezon City, Metro Manila",,,,,,,45805015,0,,,0,121.1014254,14.61934548
246490,306,Rapide Auto Service Experts,,"Capital One, Brgy. Alabang, Muntinlupa City, Metro Manila",02-5847880,,www.rapide.ph,,,,45811012,0,San Mateo,,0,121.1109448,14.67660249
38924,201,Ansons,,"Capitol Commons, Meralco Avenue cor. Shaw Blvd., Brgy. Oranbo, Pasig City, Metro Manila",,,,,,,45805015,5354,,Q Plaza,1,121.103532,14.61931517
4333,27,Deato Subdivision,,"Capitol Commons, Meralco Avenue cor. Shaw Blvd., Brgy. Oranbo, Pasig City, Metro Manila",,,,,,,133917011,0,,,0,120.984652,14.679893
4389,27,Tanada Subdivision,,"Capitol Commons, Meralco Avenue, Brgy. Oranbo, Pasig City, Metro Manila",,,,,,,133917011,0,,,0,120.9892308,14.68361906
4337,108,Bitik Elementary School,,"Capitol Commons, Meralco Avenue, Brgy. Oranbo, Pasig City, Metro Manila",,,,,,,133917011,0,,,0,120.98688,14.680187
4374,110,Montessori Academy of Valenzuela,,"Capitol Commons, Meralco Avenue, Brgy. Oranbo, Pasig City, Metro Manila",02-4400500,,,,,,133917011,0,,,0,120.9870349,14.68209364
4361,27,Gumamela Duplex Subdivision,,"Capitol Commons, Meralco Avenue, Brgy. Oranbo, Pasig City, Metro Manila",,,,,,,133917011,0,,,0,120.990455,14.681398
4197,363,"Jackson Paper Philippines, Inc.",,"Capitol Commons, Meralco Avenue, Brgy. Oranbo, Pasig City, Metro Manila",,,,,,,133917019,0,,,0,120.987518,14.671104
4220,107,Valenzuela National High School,,"Capitol Commons, Meralco Avenue, Brgy. Oranbo, Pasig City, Metro Manila",,,,,,,133917019,0,,,0,120.9850345,14.67257911
4206,423,Animal Products Development Center,,"Capitol Commons, Meralco Avenue, Brgy. Oranbo, Pasig City, Metro Manila",,,,,,,133917019,0,,,0,120.985826,14.671613
4215,363,San Miguel Brewery,,"Capitol Masonic Building, Matalino Street, Brgy. Central, Quezon City, Metro Manila",,,,,,,133917019,0,,,0,120.9810779,14.67237872
4229,27,Batimana Compound,,"Capitol Masonic Building, Matalino Street, Brgy. Central, Quezon City, Metro Manila",,,,,,,133917019,0,,,0,120.988451,14.673046
4245,363,Kaiser Steel Manufacturing Corporation,,"Capitol Masonic Building, Matalino Street, Brgy. Central, Quezon City, Metro Manila",,,,,,,133917019,0,,,0,120.9882607,14.67471287
4270,27,Galguerra Compound,,"Capt. Antonio P. Santos Street, Brgy. Santa Elena (Pob.), Marikina City, Metro Manila",,,,,,,133917019,0,,,0,120.9952393,14.67607326
4315,27,Concepcion Neighborhood Village,,"Cardinal Street, Brgy. Don Bosco, Paranaque City, Metro Manila",,,,,,,133917019,0,,,0,120.993051,14.678734
4327,27,Happy Site Subdivision,,"Caridad, Karuhatan, 1440 Valenzuela City, Metro Manila",,,,,,,133917019,0,,,0,120.9778897,14.68034863
4329,181,Iglesia ni Cristo,,"Carlos P. Garcia Avenue Service Road, Brgy. Pinagsama, Taguig City, Metro Manila",,,,,,,133917019,0,,,0,120.982727,14.67939243
4386,27,Arty Homes,Arty Subdivision,"Carlos P. Garcia Avenue, Brgy. Fort Bonifacio, Taguig City, Metro Manila",,,,,,,133917008,0,,,0,120.9748831,14.68245396
4360,108,Malinta Elementary School,,"Carlos P. Garcia Avenue, Brgy. Fort Bonifacio, Taguig City, Metro Manila",,,,,,,133917017,0,Pinalagad Annex,,0,120.9658569,14.69197033
4250,181,Universal Evangelical Christian Church,,"Carlos P. Garcia Avenue, Brgy. Fort Bonifacio, Taguig City, Metro Manila",,,,,,,133917019,0,,,0,120.983101,14.67494
4236,196,Marulas Public Market,,"Carlos P. Garcia Avenue, Brgy. Fort Bonifacio, Taguig City, Metro Manila",,,,,,,133917019,0,,,0,120.983408,14.673872
4242,27,San Miguel Heights,,"Carlos P. Garcia Avenue, Brgy. La Huerta, Paranaque City, Metro Manila",,,,,,,133917019,0,,,0,120.9887128,14.67496096
4258,181,Parokya ng Sto. Cristo,,"Carlos P. Garcia Avenue, Brgy. Pembo, Makati City, Metro Manila",,,,,,,133917019,0,,,0,120.9855669,14.67544338
4253,180,Marulas Chapel,,"Carlos P. Garcia Avenue, Brgy. Pembo, Makati City, Metro Manila",,,,,,,133917019,0,,,0,120.9800317,14.67529673
4255,110,Our Lady of Angels Learning Center,,"Carlos P. Garcia Avenue, Brgy. Pembo, Makati City, Metro Manila",,,,,,,133917019,0,,,0,120.979888,14.67530049
4260,110,Lord Jesus Christ Christian School,,"Carlos P. Garcia Avenue, Brgy. Western Bicutan, Taguig City, Metro Manila",,,,,,,133917019,0,,,0,120.9908722,14.67555385
4264,108,Marulas Central School,,"Carlos Palanca Sr. Street, Brgy. 647, Manila, Metro Manila",,,,,,,133917019,0,,,0,120.9846438,14.67536039
4269,110,Sto. Rosario Montessori School,,"Carlos Palanca Sr. Street, Brgy. 647, Manila, Metro Manila",,,,,,,133917019,4242,,San Miguel Heights,2,120.988593,14.676112
4272,180,Marulas Chapel,,"Carlos Palanca Sr. Street, Brgy. 647, Manila, Metro Manila",,,,,,,133917019,773585,,Valerianas Condo,1,120.9903993,14.6770204
4283,181,The Church of Jesus Christ of Latter-day Saints,,"Carmel Street, Brgy. Poblacion, Makati City, Metro Manila",,,,,,,133917019,0,,,0,120.9864712,14.67670817
4295,180,First Church of God,,"Carnation Street, Brgy. San Isidro, Paranaque City, Metro Manila",,,,,,,133917019,0,,,0,120.988387,14.67736256
4294,162,Marulas Sports Complex,,"Carnation Street, Brgy. San Isidro, Paranaque City, Metro Manila",,,,,,,133917019,0,,,0,120.984421,14.677484
4296,108,Dona Ata Elementary School,,"Carola Street, Brgy. 491, Manila, Metro Manila",,,,,,,133917019,0,,,0,120.984724,14.67762
4304,108,Constantino Elementary School,,"Carolina Building, P. Tuazon Blvd., Brgy. San Roque, Quezon City, Metro Manila",,,,,,,133917019,0,,,0,120.9883314,14.67766293
4301,363,Demvels Enterprises,,"Carolina Building, P. Tuazon Blvd., Brgy. San Roque, Quezon City, Metro Manila",,,,,,,133917019,0,,,0,120.994332,14.67784
4322,112,Our Lady of Fatima University St. Benedict Hall,,"Caroline Street, Brgy. Baesa, Quezon City, Metro Manila",,,,,,,133917019,0,,,0,120.9831343,14.67896115
4325,109,Kiwanis Daycare Center,,"Carriedo Street, Brgy. 306, Manila, Metro Manila",,,,,,,133917019,788688,,Little Tagaytay,2,120.9844785,14.67919455
4320,181,Bread of Life Christian Church,,"Carter Street, Brgy. Tambo, Paranaque City, Metro Manila",,,,,,,133917019,0,,,0,120.9743872,14.67873742
4317,110,Philippine Ling Liang Christian Academy,,"Caruncho Avenue, Brgy. Malinao, Pasig City, Metro Manila",,,,,,,133917019,0,,,0,120.9744934,14.67875424
4314,27,Constantino Subdivision,,"Caruncho Avenue, Brgy. Palatiw, Pasig City, Metro Manila",,,,,,,133917019,0,,,0,120.9892011,14.67873422
4332,27,Don Pedro Village,,"Caruncho Avenue, Brgy. Palatiw, Pasig City, Metro Manila",,,,,,,133917019,0,,,0,120.974969,14.679821
4348,107,Karuhatan National High School,,"Caruncho Avenue, Brgy. San Nicolas (Pob.), Pasig City, Metro Manila",,,,,,,133917008,0,,,0,120.9740541,14.68108745
4366,27,Greenfield Subdivision,,"Caruncho Street, Brgy. Manggahan, Pasig City, Metro Manila",,,,,,,133917017,0,,,0,120.968363,14.681683
4351,108,Serapio Elementary School,,"Carvajal Street, Brgy. 289, Manila, Metro Manila",,,,,,,133917019,0,,,0,120.98261,14.6811
4358,28,Jade Garden Condominium,,"Cash and Carry Mall, Filmore Street, Brgy. Palanan, Makati City, Metro Manila",,,,,,,133917019,0,,,0,120.9775795,14.68132834
4359,419,Pag-asa Subdivision,,"Cash and Carry Mall, Filmore Street, Brgy. Palanan, Makati City, Metro Manila",,,,,,,133917019,0,,,0,120.979462,14.681377
4355,112,Our Lady of Fatima University-Nursing Annex,,"Cash and Carry Mall, Filmore Street, Brgy. Palanan, Makati City, Metro Manila",,,,,,,133917019,773000,,Our Lady of Fatima University,2,120.980277,14.681331
4364,108,Karuhatan West Elementary School,,"Cash and Carry Mall, Filmore Street, Brgy. Palanan, Makati City, Metro Manila",,,,,,,133917008,0,,,0,120.9742961,14.68140748
4356,27,Serrano Subdivision,,"Casimiro, Tugatog, 1470 Malabon City, Metro Manila",,,,,,,133917019,0,,,0,120.9829896,14.68129046
4381,181,National Shrine of Our Lady of Fatima,,"Casimiro, Tugatog, 1470 Malabon City, Metro Manila",,,,,,,133917019,0,,,0,120.980589,14.68247
4377,305,Texas,,"Casino Street, Brgy. Palanan, Makati City, Metro Manila",,,,,,,133917019,0,,,0,120.9784595,14.68228234
4384,27,Manotoc Subdivision,,"Casipit Place I, 14 Dona Soledad Avenue, Brgy. Don Bosco, Paranaque City, Metro Manila",,,,,,,133917019,0,,,0,120.9804297,14.68324767
4341,49,UnionBank,Union Bank of the Philippines,"Casipit Place I, 14 Dona Soledad Avenue, Brgy. Don Bosco, Paranaque City, Metro Manila",,,www.unionbankph.com,,,,133917019,0,,,0,120.979324,14.68048905
4271,49,PNB,Philippine National Bank,"Castaneda Street, Brgy. Poblacion, Muntinlupa City, Metro Manila",,,www.pnb.com.ph,,,,133917019,0,Valenzuela-McArthur,,0,120.9805755,14.67625767
4305,305,Petron,,"Castilla Street, Brgy. Valencia, Quezon City, Metro Manila",,,www.petron.com,,,,133917019,0,,,0,120.9801476,14.67831057
4306,140,Fatima Medical Center,,"Castilla Street, Brgy. Valencia, Quezon City, Metro Manila",,,,,,,133917019,4302,,Our Lady of Fatima University,2,120.9802963,14.6780841
4302,112,Our Lady of Fatima University,,"Castillejos Street, Brgy. 385, Manila, Metro Manila",,,,,,,133917019,0,,,0,120.980537,14.677867
4239,305,Autogas Petronas,,"Catacutan Street, Brgy. Vergara, Mandaluyong City, Metro Manila",,,,,,,133917019,0,,,0,120.9818251,14.6740416
4357,28,Our Lady of Fatima Townhomes,,"Cavite Road, Brgy. 164, Manila, Metro Manila",,,,,,,133917019,0,,,0,120.98127,14.68146159
4326,75,Philippine Broadcasting Service,,"Cayetano, Karuhatan, 1440 Valenzuela City, Metro Manila",,,,,,,133917019,0,,,0,120.976432,14.679318
4278,27,Dona Ata Subdivision,,"CCC Building, Edison Avenue, Brgy. Merville, Paranaque City, Metro Manila",,,,,,,133917019,0,,,0,120.985973,14.676526
4340,363,"JLB Enterprise, Inc.",,"Cebu Street, BF Midwest, Brgy. B. F. International Village, Paranaque City, Metro Manila",,,,,,,133917019,0,,,0,120.981013,14.680463
4371,110,Montevilla School,,"Cebu Street, Brgy. 583, Manila, Metro Manila",,,,,,,133917017,0,,,0,120.9707291,14.68194664
4254,140,Santissimo Rosario General Hospital,,"Cecilia Curve Street, Brgy. San Dionisio, Paranaque City, Metro Manila",,,,,,,133917019,0,,,0,120.9842748,14.67517156
4353,181,Spiritual Catholic Church,,"Cecille Street, Brgy. Vitalez, Paranaque City, Metro Manila",,,,,,,133917011,0,,,0,120.9866925,14.68121277
4379,180,Sagrada Pamilya Chapel,,"Celadon Park-Tower 2, Vertex Road, Brgy. 349, Manila, Metro Manila",,,,,,,133917017,0,,,0,120.970233,14.68247697
221615,37,Jollibee,,"Celerina Drive, Brgy. Pulang Lupa Dos, Las Pinas City, Metro Manila",02-2934477,,www.jollibee.com.ph,,,,133917008,4413,SM Supercenter Valenzuela,SM Center Valenzuela,1,120.976854,14.685355
221616,37,Jollibee,,"Celestina Building, Vicencio Street, Brgy. Hagdang Bato Libis, Mandaluyong City, Metro Manila",02-9845399,,www.jollibee.com.ph,,,,133917018,100943,Royal Family Mall,Puregold,1,120.993904,14.708631
38012,27,Bay Breeze Executive Villages,,"Celia Street, Brgy. Plainview, Mandaluyong City, Metro Manila",,,,,,,133916005,0,,,0,121.0808651,14.51255391
38020,163,Hagonoy Sports Complex,,"Celia, Tinajeros, 1470 Malabon City, Metro Manila",,,,,,,133916005,0,,,0,121.070927,14.511672
38043,42,IMP Sea Breeze Resort & Restaurant,,"Centennial Lane, Civic Plaza, Brgy. Alabang, Muntinlupa City, Metro Manila",,,,,,,133916005,0,M. L.Quezon Ave,,0,121.0737759,14.51640634
38011,181,Church of God in Christ Jesus,,"Centennial Lane, Civic Plaza, Brgy. Alabang, Muntinlupa City, Metro Manila",,,,,,,133916005,0,,,0,121.0668883,14.50946381
38027,180,St. Michael Chapel,,"Centennial Lane, Civic Plaza, Brgy. Alabang, Muntinlupa City, Metro Manila",,,,,,,133916005,0,,,0,121.069863,14.512906
38045,111,Fisher Valley College,,"Centennial Lane, Civic Plaza, Brgy. Alabang, Muntinlupa City, Metro Manila",,,,,,,133916005,0,Taguig-M.L. Quezon Ave,,0,121.0729952,14.51673845
38028,108,Ciriaco P. Tinga Elementary School,,"Centennial Lane, Civic Plaza, Brgy. Alabang, Muntinlupa City, Metro Manila",,,,,,,133916005,0,,,0,121.0690408,14.51326015
38052,27,Engineers Hills Subdivision,,"Centennial Lane, Civic Plaza, Brgy. Alabang, Muntinlupa City, Metro Manila",,,,,,,133916025,0,,,0,121.056146,14.517425
38413,4,Cypress Towers,,"Center Pandacan Warehouse, Beata Street, Brgy. 839, Manila, Metro Manila",,,,,,,133916025,0,,,0,121.0581953,14.52919666
221613,37,Jollibee,,"Central Avenue, Brgy. Culiat, Quezon City, Metro Manila",02-8289156,,www.jollibee.com.ph,,,,133916025,506693,Petron Diego Silang,Petron Square,1,121.0577174,14.52903422
38115,305,Petron,,"Central Chest Clinic, Rizal Avenue cor. Tayuman, Brgy. 331, Manila, Metro Manila",,,www.petron.com,,,,133916025,0,Petron Square,,0,121.0572964,14.52844634
38037,110,Sto. Nino Catholic School,,"Centro Felicidad Commercial Building, Shoe Avenue, Brgy. Santa Elena (Pob.), Marikina City, Metro Manila",,,,,,,133916025,0,,,0,121.05439,14.51486536
38044,110,Army of Angels Christian Academy,,"Century Cmpd. Street, Brgy. Tagumpay, Quezon City, Metro Manila",,,,,,,133916025,0,,,0,121.0547951,14.51647944
38214,27,JDL 2 Subdivision,,"Century Cmpd. Street, Brgy. Tagumpay, Quezon City, Metro Manila",,,,,,,133916006,0,,,0,121.0880676,14.54307336
38194,363,Goodmix Cement Factory,,"CEO Suites, 70 Jupiter Street, Brgy. Bel-air, Makati City, Metro Manila",,,,,,,133916006,0,,,0,121.0878265,14.5412113
38188,363,Mega Mold Enterprises,,"Cernan Street, Brgy. Moonwalk, Paranaque City, Metro Manila",,,,,,,133916006,0,,,0,121.0889403,14.54033201
38186,363,Uni Spin Cement Factory,,"Cervantes Compound Road, Brgy. Marcelo Green Village, Paranaque City, Metro Manila",,,,,,,133916006,0,,,0,121.0895379,14.54019473
38218,363,Winning Industries,,"Cervantes Street, Brgy. Marcelo Green Village, Paranaque City, Metro Manila",,,,,,,133916006,0,,,0,121.0895066,14.54393274
38189,67,Ibayo Police Station,,"Cervantes Street, Brgy. Marcelo Green Village, Paranaque City, Metro Manila",,,,,,,133916006,0,,,0,121.0884474,14.54057108
38215,27,Labao-Mendoza Compound,,"CEU, 259-263 Malugay Street, Brgy. San Antonio, Makati City, Metro Manila",,,,,,,133916006,0,,,0,121.084116,14.54351
38196,181,Iglesia ni Cristo,,"Ceva Building, Pascor Drive cor. Johann Street, Brgy. Santo Nino, Paranaque City, Metro Manila",,,,,,,133916007,0,Tipas,,0,121.0813179,14.54109969
38207,181,Tipas Unida Church,,"Ceylon Street, Severina Industrial Estate, Brgy. Don Bosco, Paranaque City, Metro Manila",,,,,,,133916007,0,,,0,121.0827903,14.54259069
38200,181,Bamban ng Kawayan Church,,"CGM Building, San Joaquin Street, Brgy. Plainview, Mandaluyong City, Metro Manila",,,,,,,133916007,0,,,0,121.08051,14.54159732
38187,21,Iglesia Independiente Cemetery,,"Champaca Street Ext., Brgy. Marcelo Green Village, Paranaque City, Metro Manila",,,,,,,133916007,0,,,0,121.079007,14.540202
230815,27,Capco Compound,,"Champaca Street Ext., Brgy. Marcelo Green Village, Paranaque City, Metro Manila",,,,,,,133916007,0,,,0,121.0791448,14.54444992
38199,176,Gat Andres Bonifacio Plaza,,"Champaca Street, Brgy. New Alabang Village, Muntinlupa City, Metro Manila",,,,,,,133916007,0,,,0,121.0808843,14.54149945
38183,363,Nikei Rubber Company,,"Champaca Street, Brgy. Roxas, Quezon City, Metro Manila",,,,,,,133916010,0,,,0,121.0922002,14.53955897
38184,363,Taxons Garments,,"Champaca Street, Brgy. Sucat, Muntinlupa City, Metro Manila",,,,,,,133916010,0,,,0,121.09323,14.539663
